region,country,year,population_m,status,death_criterion,donors,donors_pmp
Europe,Luxembourg,2018,0.6,utilized,total,7,11.666666666666668
Europe,Luxembourg,2019,0.6,actual,dbd,5,8.333333333333334
Europe,Luxembourg,2019,0.6,actual,dcd,0,0
Europe,Luxembourg,2019,0.6,actual,total,5,8.333333333333334
Europe,Luxembourg,2019,0.6,utilized,dbd,5,8.333333333333334
Europe,Luxembourg,2019,0.6,utilized,dcd,0,0
Europe,Luxembourg,2019,0.6,utilized,total,5,8.333333333333334
Europe,Luxembourg,2020,0.6,actual,dbd,3,5
Europe,Luxembourg,2020,0.6,actual,dcd,0,0
Europe,Luxembourg,2020,0.6,actual,total,3,5
Europe,Luxembourg,2020,0.6,utilized,dbd,3,5
Europe,Luxembourg,2020,0.6,utilized,dcd,0,0
Europe,Luxembourg,2020,0.6,utilized,total,3,5
Europe,Luxembourg,2021,0.6,actual,dbd,2,3.3333333333333335
Europe,Luxembourg,2021,0.6,actual,dcd,0,0
Europe,Luxembourg,2021,0.6,actual,total,2,3.3333333333333335
Europe,Luxembourg,2021,0.6,utilized,dbd,2,3.3333333333333335
Europe,Luxembourg,2021,0.6,utilized,dcd,0,0
Europe,Luxembourg,2021,0.6,utilized,total,2,3.3333333333333335
Europe,Luxembourg,2022,0.6,actual,dbd,8,13.333333333333334
Europe,Luxembourg,2022,0.6,actual,dcd,0,0
Europe,Luxembourg,2022,0.6,actual,total,8,13.333333333333334
Europe,Luxembourg,2022,0.6,utilized,dbd,8,13.333333333333334
Europe,Luxembourg,2022,0.6,utilized,dcd,0,0
Europe,Luxembourg,2022,0.6,utilized,total,8,13.333333333333334
Europe,Luxembourg,2023,0.7,actual,dbd,7,10
Europe,Luxembourg,2023,0.7,actual,dcd,0,0
Europe,Luxembourg,2023,0.7,actual,total,7,10
Europe,Luxembourg,2023,0.7,utilized,dbd,7,10
Europe,Luxembourg,2023,0.7,utilized,dcd,0,0
Europe,Luxembourg,2023,0.7,utilized,total,7,10
Europe,Luxembourg,2024,0.7,actual,dbd,7,10
Europe,Luxembourg,2024,0.7,actual,dcd,0,0
Europe,Luxembourg,2024,0.7,actual,total,7,10
Europe,Luxembourg,2024,0.7,utilized,dbd,7,10
Europe,Luxembourg,2024,0.7,utilized,dcd,0,0
Europe,Luxembourg,2024,0.7,utilized,total,7,10
Western Pacific,Malaysia,2006,25.8,actual,dbd,11,0.4263565891472868
Western Pacific,Malaysia,2006,25.8,actual,dcd,14,0.5426356589147286
Western Pacific,Malaysia,2006,25.8,actual,total,25,0.9689922480620154
Western Pacific,Malaysia,2007,26.2,actual,dbd,15,0.5725190839694657
Western Pacific,Malaysia,2007,26.2,actual,dcd,10,0.3816793893129771
Western Pacific,Malaysia,2007,26.2,actual,total,25,0.9541984732824428
Western Pacific,Malaysia,2008,27,actual,dbd,13,0.48148148148148145
Western Pacific,Malaysia,2008,27,actual,total,13,0.48148148148148145
Western Pacific,Malaysia,2009,27.5,actual,dbd,18,0.6545454545454545
Western Pacific,Malaysia,2009,27.5,actual,dcd,0,0
Western Pacific,Malaysia,2009,27.5,actual,total,18,0.6545454545454545
Western Pacific,Malaysia,2010,27.9,actual,dbd,18,0.6451612903225806
Western Pacific,Malaysia,2010,27.9,actual,dcd,0,0
Western Pacific,Malaysia,2010,27.9,actual,total,18,0.6451612903225806
Western Pacific,Malaysia,2011,28.9,actual,dbd,23,0.795847750865052
Western Pacific,Malaysia,2011,28.9,actual,dcd,0,0
Western Pacific,Malaysia,2011,28.9,actual,total,23,0.795847750865052
Western Pacific,Malaysia,2011,28.9,utilized,dbd,22,0.7612456747404844
Western Pacific,Malaysia,2011,28.9,utilized,dcd,0,0
Western Pacific,Malaysia,2011,28.9,utilized,total,22,0.7612456747404844
Western Pacific,Malaysia,2012,29.3,actual,dbd,18,0.6143344709897611
Western Pacific,Malaysia,2012,29.3,actual,dcd,0,0
Western Pacific,Malaysia,2012,29.3,actual,total,18,0.6143344709897611
Western Pacific,Malaysia,2012,29.3,utilized,dbd,18,0.6143344709897611
Western Pacific,Malaysia,2012,29.3,utilized,dcd,0,0
Western Pacific,Malaysia,2012,29.3,utilized,total,18,0.6143344709897611
Western Pacific,Malaysia,2013,29.7,actual,dbd,16,0.5387205387205387
Western Pacific,Malaysia,2013,29.7,actual,dcd,0,0
Western Pacific,Malaysia,2013,29.7,actual,total,16,0.5387205387205387
Western Pacific,Malaysia,2013,29.7,utilized,dbd,13,0.4377104377104377
Western Pacific,Malaysia,2013,29.7,utilized,dcd,0,0
Western Pacific,Malaysia,2013,29.7,utilized,total,13,0.4377104377104377
Western Pacific,Malaysia,2014,30.2,actual,dbd,21,0.695364238410596
Western Pacific,Malaysia,2014,30.2,actual,dcd,1,0.033112582781456956
Western Pacific,Malaysia,2014,30.2,actual,total,22,0.728476821192053
Western Pacific,Malaysia,2014,30.2,utilized,dbd,21,0.695364238410596
Western Pacific,Malaysia,2014,30.2,utilized,dcd,1,0.033112582781456956
Western Pacific,Malaysia,2014,30.2,utilized,total,22,0.728476821192053
Western Pacific,Malaysia,2015,30.3,actual,dbd,30,0.9900990099009901
Western Pacific,Malaysia,2015,30.3,actual,dcd,0,0
Western Pacific,Malaysia,2015,30.3,actual,total,30,0.9900990099009901
Western Pacific,Malaysia,2015,30.3,utilized,dbd,28,0.9240924092409241
Western Pacific,Malaysia,2015,30.3,utilized,dcd,0,0
Western Pacific,Malaysia,2015,30.3,utilized,total,28,0.9240924092409241
Western Pacific,Malaysia,2016,30.8,actual,dbd,6,0.19480519480519481
Western Pacific,Malaysia,2016,30.8,actual,dcd,0,0
Western Pacific,Malaysia,2016,30.8,actual,total,6,0.19480519480519481
Western Pacific,Malaysia,2016,30.8,utilized,dbd,5,0.16233766233766234
Western Pacific,Malaysia,2016,30.8,utilized,dcd,0,0
Western Pacific,Malaysia,2016,30.8,utilized,total,5,0.16233766233766234
Western Pacific,Malaysia,2017,31.6,actual,dbd,13,0.4113924050632911
Western Pacific,Malaysia,2017,31.6,actual,dcd,0,0
Western Pacific,Malaysia,2017,31.6,actual,total,13,0.4113924050632911
Western Pacific,Malaysia,2017,31.6,utilized,dbd,13,0.4113924050632911
Western Pacific,Malaysia,2017,31.6,utilized,dcd,0,0
Western Pacific,Malaysia,2017,31.6,utilized,total,13,0.4113924050632911
Western Pacific,Malaysia,2018,32,actual,dbd,7,0.21875
Western Pacific,Malaysia,2018,32,actual,dcd,0,0
Western Pacific,Malaysia,2018,32,actual,total,7,0.21875
Western Pacific,Malaysia,2018,32,utilized,dbd,7,0.21875
Western Pacific,Malaysia,2018,32,utilized,dcd,0,0
Western Pacific,Malaysia,2018,32,utilized,total,7,0.21875
Western Pacific,Malaysia,2019,32.5,actual,dbd,16,0.49230769230769234
Western Pacific,Malaysia,2019,32.5,actual,dcd,0,0
Western Pacific,Malaysia,2019,32.5,actual,total,16,0.49230769230769234
Western Pacific,Malaysia,2019,32.5,utilized,dbd,15,0.46153846153846156
Western Pacific,Malaysia,2019,32.5,utilized,dcd,0,0
Western Pacific,Malaysia,2019,32.5,utilized,total,15,0.46153846153846156
Western Pacific,Malaysia,2020,32.4,actual,dbd,28,0.8641975308641976
Western Pacific,Malaysia,2020,32.4,actual,dcd,0,0
Western Pacific,Malaysia,2020,32.4,actual,total,28,0.8641975308641976
Western Pacific,Malaysia,2020,32.4,utilized,dbd,27,0.8333333333333334
Western Pacific,Malaysia,2020,32.4,utilized,dcd,0,0
Western Pacific,Malaysia,2020,32.4,utilized,total,27,0.8333333333333334
Western Pacific,Malaysia,2021,32.8,actual,dbd,7,0.2134146341463415
Western Pacific,Malaysia,2021,32.8,actual,dcd,0,0
Western Pacific,Malaysia,2021,32.8,actual,total,7,0.2134146341463415
Western Pacific,Malaysia,2021,32.8,utilized,dbd,7,0.2134146341463415
Western Pacific,Malaysia,2021,32.8,utilized,dcd,0,0
Western Pacific,Malaysia,2021,32.8,utilized,total,7,0.2134146341463415
Western Pacific,Malaysia,2023,34.3,actual,dbd,43,1.2536443148688048
Western Pacific,Malaysia,2023,34.3,actual,dcd,0,0
Western Pacific,Malaysia,2023,34.3,actual,total,43,1.2536443148688048
Western Pacific,Malaysia,2023,34.3,utilized,dbd,43,1.2536443148688048
Western Pacific,Malaysia,2023,34.3,utilized,dcd,0,0
Western Pacific,Malaysia,2023,34.3,utilized,total,43,1.2536443148688048
Western Pacific,Malaysia,2024,34.7,actual,dbd,45,1.296829971181556
Western Pacific,Malaysia,2024,34.7,actual,dcd,0,0
Western Pacific,Malaysia,2024,34.7,actual,total,45,1.296829971181556
Western Pacific,Malaysia,2024,34.7,utilized,dbd,44,1.2680115273775214
Western Pacific,Malaysia,2024,34.7,utilized,dcd,0,0
Western Pacific,Malaysia,2024,34.7,utilized,total,44,1.2680115273775214
South-East Asia,Maldives,2009,0.3,actual,dbd,0,0
South-East Asia,Maldives,2009,0.3,actual,dcd,0,0
South-East Asia,Maldives,2009,0.3,actual,total,0,0
South-East Asia,Maldives,2010,0.3,actual,dbd,0,0
South-East Asia,Maldives,2010,0.3,actual,dcd,0,0
South-East Asia,Maldives,2010,0.3,actual,total,0,0
South-East Asia,Maldives,2011,0.3,actual,dbd,0,0
South-East Asia,Maldives,2011,0.3,actual,dcd,0,0
South-East Asia,Maldives,2011,0.3,actual,total,0,0
South-East Asia,Maldives,2011,0.3,utilized,dbd,0,0
South-East Asia,Maldives,2011,0.3,utilized,dcd,0,0
South-East Asia,Maldives,2011,0.3,utilized,total,0,0
South-East Asia,Maldives,2012,0.3,actual,dbd,0,0
South-East Asia,Maldives,2012,0.3,actual,dcd,0,0
South-East Asia,Maldives,2012,0.3,actual,total,0,0
South-East Asia,Maldives,2012,0.3,utilized,dbd,0,0
South-East Asia,Maldives,2012,0.3,utilized,dcd,0,0
South-East Asia,Maldives,2012,0.3,utilized,total,0,0
South-East Asia,Maldives,2013,0.3,actual,dbd,0,0
South-East Asia,Maldives,2013,0.3,actual,dcd,0,0
South-East Asia,Maldives,2013,0.3,actual,total,0,0
South-East Asia,Maldives,2013,0.3,utilized,dbd,0,0
South-East Asia,Maldives,2013,0.3,utilized,dcd,0,0
South-East Asia,Maldives,2013,0.3,utilized,total,0,0
South-East Asia,Maldives,2014,0.4,actual,dbd,0,0
South-East Asia,Maldives,2014,0.4,actual,dcd,0,0
South-East Asia,Maldives,2014,0.4,actual,total,0,0
South-East Asia,Maldives,2014,0.4,utilized,dbd,0,0
South-East Asia,Maldives,2014,0.4,utilized,dcd,0,0
South-East Asia,Maldives,2014,0.4,utilized,total,0,0
South-East Asia,Maldives,2015,0.4,actual,dbd,0,0
South-East Asia,Maldives,2015,0.4,actual,dcd,0,0
South-East Asia,Maldives,2015,0.4,actual,total,0,0
South-East Asia,Maldives,2015,0.4,utilized,dbd,0,0
South-East Asia,Maldives,2015,0.4,utilized,dcd,0,0
South-East Asia,Maldives,2015,0.4,utilized,total,0,0
Africa,Mali,2012,16.3,actual,dbd,0,0
Africa,Mali,2012,16.3,actual,dcd,0,0
Africa,Mali,2012,16.3,actual,total,0,0
Africa,Mali,2012,16.3,utilized,dbd,0,0
Africa,Mali,2012,16.3,utilized,dcd,0,0
Africa,Mali,2012,16.3,utilized,total,0,0
Africa,Mali,2013,15.3,actual,dbd,0,0
Africa,Mali,2013,15.3,actual,dcd,0,0
Africa,Mali,2013,15.3,actual,total,0,0
Africa,Mali,2013,15.3,utilized,dbd,0,0
Africa,Mali,2013,15.3,utilized,dcd,0,0
Africa,Mali,2013,15.3,utilized,total,0,0
Africa,Mali,2014,15.8,actual,dbd,0,0
Africa,Mali,2014,15.8,actual,dcd,0,0
Africa,Mali,2014,15.8,actual,total,0,0
Africa,Mali,2014,15.8,utilized,dbd,0,0
Africa,Mali,2014,15.8,utilized,dcd,0,0
Africa,Mali,2014,15.8,utilized,total,0,0
Africa,Mali,2015,17.6,actual,dbd,0,0
Africa,Mali,2015,17.6,actual,dcd,0,0
Africa,Mali,2015,17.6,actual,total,0,0
Africa,Mali,2015,17.6,utilized,dbd,0,0
Africa,Mali,2015,17.6,utilized,dcd,0,0
Africa,Mali,2015,17.6,utilized,total,0,0
Europe,Malta,2000,0.4,actual,dbd,6,15
Europe,Malta,2000,0.4,actual,total,6,15
Europe,Malta,2001,0.4,actual,dbd,6,15
Europe,Malta,2001,0.4,actual,total,6,15
Europe,Malta,2002,0.4,actual,dbd,6,15
Europe,Malta,2002,0.4,actual,total,6,15
Europe,Malta,2003,0.4,actual,dbd,6,15
Europe,Malta,2003,0.4,actual,total,6,15
Europe,Malta,2004,0.4,actual,dbd,4,10
Europe,Malta,2004,0.4,actual,total,4,10
Europe,Malta,2009,0.4,actual,total,9,22.5
Europe,Malta,2010,0.4,actual,dbd,9,22.5
Europe,Malta,2010,0.4,actual,dcd,0,0
Europe,Malta,2010,0.4,actual,total,9,22.5
Europe,Malta,2011,0.4,actual,dbd,12,30
Europe,Malta,2011,0.4,actual,dcd,0,0
Europe,Malta,2011,0.4,actual,total,12,30
Europe,Malta,2012,0.4,actual,dbd,12,30
Europe,Malta,2012,0.4,actual,dcd,0,0
Europe,Malta,2012,0.4,actual,total,12,30
Europe,Malta,2013,0.4,actual,dbd,14,35
Europe,Malta,2013,0.4,actual,dcd,0,0
Europe,Malta,2013,0.4,actual,total,14,35
Europe,Malta,2013,0.4,utilized,dbd,11,27.5
Europe,Malta,2013,0.4,utilized,dcd,0,0
Europe,Malta,2013,0.4,utilized,total,11,27.5
Europe,Malta,2014,0.4,actual,dbd,12,30
Europe,Malta,2014,0.4,actual,dcd,0,0
Europe,Malta,2014,0.4,actual,total,12,30
Europe,Malta,2014,0.4,utilized,total,10,25
Europe,Malta,2015,0.4,actual,dbd,6,15
Europe,Malta,2015,0.4,actual,dcd,0,0
Europe,Malta,2015,0.4,actual,total,6,15
Europe,Malta,2015,0.4,utilized,dbd,5,12.5
Europe,Malta,2015,0.4,utilized,dcd,0,0
Europe,Malta,2015,0.4,utilized,total,5,12.5
Europe,Malta,2016,0.4,actual,dbd,10,25
Europe,Malta,2016,0.4,actual,dcd,0,0
Europe,Malta,2016,0.4,actual,total,10,25
Europe,Malta,2016,0.4,utilized,dbd,8,20
Europe,Malta,2016,0.4,utilized,dcd,0,0
Europe,Malta,2016,0.4,utilized,total,8,20
Europe,Malta,2017,0.4,actual,dbd,12,30
Europe,Malta,2017,0.4,actual,dcd,0,0
Europe,Malta,2017,0.4,actual,total,12,30
Europe,Malta,2017,0.4,utilized,dbd,12,30
Europe,Malta,2017,0.4,utilized,dcd,0,0
Europe,Malta,2017,0.4,utilized,total,12,30
Europe,Malta,2018,0.4,actual,dbd,10,25
Europe,Malta,2018,0.4,actual,dcd,0,0
Europe,Malta,2018,0.4,actual,total,10,25
Europe,Malta,2018,0.4,utilized,dbd,10,25
Europe,Malta,2018,0.4,utilized,dcd,0,0
Europe,Malta,2018,0.4,utilized,total,10,25
Europe,Malta,2019,0.4,actual,dbd,10,25
Europe,Malta,2019,0.4,actual,dcd,0,0
Europe,Malta,2019,0.4,actual,total,10,25
Europe,Malta,2019,0.4,utilized,dbd,10,25
Europe,Malta,2019,0.4,utilized,dcd,0,0
Europe,Malta,2019,0.4,utilized,total,10,25
Europe,Malta,2020,0.4,actual,dbd,2,5
Europe,Malta,2020,0.4,actual,dcd,0,0
Europe,Malta,2020,0.4,actual,total,2,5
Europe,Malta,2020,0.4,utilized,dbd,2,5
Europe,Malta,2020,0.4,utilized,dcd,0,0
Europe,Malta,2020,0.4,utilized,total,2,5
Europe,Malta,2021,0.4,actual,dbd,3,7.5
Europe,Malta,2021,0.4,actual,dcd,0,0
Europe,Malta,2021,0.4,actual,total,3,7.5
Europe,Malta,2021,0.4,utilized,dbd,3,7.5
Europe,Malta,2021,0.4,utilized,dcd,0,0
Europe,Malta,2021,0.4,utilized,total,3,7.5
Europe,Malta,2022,0.4,actual,dbd,5,12.5
Europe,Malta,2022,0.4,actual,dcd,0,0
Europe,Malta,2022,0.4,actual,total,5,12.5
Europe,Malta,2022,0.4,utilized,dbd,5,12.5
Europe,Malta,2022,0.4,utilized,dcd,0,0
Europe,Malta,2022,0.4,utilized,total,5,12.5
Europe,Malta,2023,0.5,actual,dbd,1,2
Europe,Malta,2023,0.5,actual,dcd,0,0
Europe,Malta,2023,0.5,actual,total,1,2
Europe,Malta,2023,0.5,utilized,dbd,1,2
Europe,Malta,2023,0.5,utilized,dcd,0,0
Europe,Malta,2023,0.5,utilized,total,1,2
Europe,Malta,2024,0.5,actual,dbd,6,12
Europe,Malta,2024,0.5,actual,dcd,0,0
Europe,Malta,2024,0.5,actual,total,6,12
Europe,Malta,2024,0.5,utilized,dbd,6,12
Europe,Malta,2024,0.5,utilized,dcd,0,0
Europe,Malta,2024,0.5,utilized,total,6,12
Africa,Mauritius,2010,1.3,actual,dbd,0,0
Africa,Mauritius,2010,1.3,actual,dcd,0,0
Africa,Mauritius,2010,1.3,actual,total,0,0
Africa,Mauritius,2011,1.3,actual,dbd,0,0
Africa,Mauritius,2011,1.3,actual,dcd,0,0
Africa,Mauritius,2011,1.3,actual,total,0,0
Africa,Mauritius,2012,1.3,actual,dbd,0,0
Africa,Mauritius,2012,1.3,actual,dcd,0,0
Africa,Mauritius,2012,1.3,actual,total,0,0
Africa,Mauritius,2013,1.2,actual,dbd,0,0
Africa,Mauritius,2013,1.2,actual,dcd,0,0
Africa,Mauritius,2013,1.2,actual,total,0,0
Africa,Mauritius,2014,1.2,actual,dbd,0,0
Africa,Mauritius,2014,1.2,actual,dcd,0,0
Africa,Mauritius,2014,1.2,actual,total,0,0
Africa,Mauritius,2015,1.3,actual,dbd,0,0
Africa,Mauritius,2015,1.3,actual,dcd,0,0
Africa,Mauritius,2015,1.3,actual,total,0,0
America,Mexico,2004,104.9,actual,dbd,330,3.1458531935176355
America,Mexico,2004,104.9,actual,total,330,3.1458531935176355
America,Mexico,2005,107,actual,dbd,141,1.3177570093457944
America,Mexico,2005,107,actual,total,141,1.3177570093457944
America,Mexico,2006,108.3,actual,total,372,3.434903047091413
America,Mexico,2007,109.6,actual,dbd,351,3.2025547445255476
America,Mexico,2007,109.6,actual,total,351,3.2025547445255476
America,Mexico,2008,107.8,actual,total,332,3.079777365491651
America,Mexico,2009,109.6,actual,dbd,312,2.8467153284671536
America,Mexico,2009,109.6,actual,dcd,0,0
America,Mexico,2009,109.6,actual,total,312,2.8467153284671536
America,Mexico,2010,110.6,actual,dbd,315,2.848101265822785
America,Mexico,2010,110.6,actual,dcd,0,0
America,Mexico,2010,110.6,actual,total,315,2.848101265822785
America,Mexico,2011,114.8,actual,dbd,356,3.1010452961672477
America,Mexico,2011,114.8,actual,dcd,0,0
America,Mexico,2011,114.8,actual,total,356,3.1010452961672477
America,Mexico,2012,116.1,actual,dbd,411,3.5400516795865635
America,Mexico,2012,116.1,actual,dcd,2,0.017226528854435832
America,Mexico,2012,116.1,actual,total,413,3.5572782084409993
America,Mexico,2013,122.3,actual,dbd,438,3.581357318070319
America,Mexico,2013,122.3,actual,dcd,0,0
America,Mexico,2013,122.3,actual,total,438,3.581357318070319
America,Mexico,2013,122.3,utilized,dbd,438,3.581357318070319
America,Mexico,2013,122.3,utilized,dcd,0,0
America,Mexico,2013,122.3,utilized,total,438,3.581357318070319
America,Mexico,2014,123.8,actual,dbd,416,3.360258481421648
America,Mexico,2014,123.8,actual,dcd,0,0
America,Mexico,2014,123.8,actual,total,416,3.360258481421648
America,Mexico,2014,123.8,utilized,dbd,405,3.27140549273021
America,Mexico,2014,123.8,utilized,dcd,0,0
America,Mexico,2014,123.8,utilized,total,405,3.27140549273021
America,Mexico,2015,127,actual,dbd,446,3.5118110236220472
America,Mexico,2015,127,actual,dcd,0,0
America,Mexico,2015,127,actual,total,446,3.5118110236220472
America,Mexico,2015,127,utilized,dbd,446,3.5118110236220472
America,Mexico,2015,127,utilized,dcd,0,0
America,Mexico,2015,127,utilized,total,446,3.5118110236220472
America,Mexico,2016,128.6,actual,dbd,470,3.6547433903576985
America,Mexico,2016,128.6,actual,dcd,0,0
America,Mexico,2016,128.6,actual,total,470,3.6547433903576985
America,Mexico,2016,128.6,utilized,dbd,452,3.5147744945567654
America,Mexico,2016,128.6,utilized,dcd,0,0
America,Mexico,2016,128.6,utilized,total,452,3.5147744945567654
America,Mexico,2017,129.2,actual,dbd,509,3.9396284829721364
America,Mexico,2017,129.2,actual,dcd,0,0
America,Mexico,2017,129.2,actual,total,509,3.9396284829721364
America,Mexico,2017,129.2,utilized,dbd,505,3.908668730650155
America,Mexico,2017,129.2,utilized,dcd,0,0
America,Mexico,2017,129.2,utilized,total,505,3.908668730650155
America,Mexico,2018,130.8,actual,dbd,534,4.082568807339449
America,Mexico,2018,130.8,actual,dcd,0,0
America,Mexico,2018,130.8,actual,total,534,4.082568807339449
America,Mexico,2018,130.8,utilized,dbd,518,3.9602446483180427
America,Mexico,2018,130.8,utilized,dcd,0,0
America,Mexico,2018,130.8,utilized,total,518,3.9602446483180427
America,Mexico,2019,132.3,actual,dbd,500,3.7792894935752077
America,Mexico,2019,132.3,actual,dcd,0,0
America,Mexico,2019,132.3,actual,total,500,3.7792894935752077
America,Mexico,2019,132.3,utilized,dbd,490,3.7037037037037033
America,Mexico,2019,132.3,utilized,dcd,0,0
America,Mexico,2019,132.3,utilized,total,490,3.7037037037037033
America,Mexico,2020,128.9,actual,dbd,152,1.1792086889061286
America,Mexico,2020,128.9,actual,dcd,0,0
America,Mexico,2020,128.9,actual,total,152,1.1792086889061286
America,Mexico,2020,128.9,utilized,dbd,150,1.1636927851047323
America,Mexico,2020,128.9,utilized,dcd,0,0
America,Mexico,2020,128.9,utilized,total,150,1.1636927851047323
America,Mexico,2021,130.3,actual,dbd,260,1.995395241749808
America,Mexico,2021,130.3,actual,dcd,0,0
America,Mexico,2021,130.3,actual,total,260,1.995395241749808
America,Mexico,2021,130.3,utilized,dbd,257,1.9723714504988485
America,Mexico,2021,130.3,utilized,dcd,0,0
America,Mexico,2021,130.3,utilized,total,257,1.9723714504988485
America,Mexico,2022,131.6,actual,dbd,398,3.0243161094224926
America,Mexico,2022,131.6,actual,dcd,0,0
America,Mexico,2022,131.6,actual,total,398,3.0243161094224926
America,Mexico,2022,131.6,utilized,dbd,392,2.9787234042553195
America,Mexico,2022,131.6,utilized,dcd,0,0
America,Mexico,2022,131.6,utilized,total,392,2.9787234042553195
America,Mexico,2023,128.5,actual,dbd,513,3.992217898832685
America,Mexico,2023,128.5,actual,dcd,0,0
America,Mexico,2023,128.5,actual,total,513,3.992217898832685
America,Mexico,2023,128.5,utilized,dbd,504,3.922178988326848
America,Mexico,2023,128.5,utilized,dcd,0,0
America,Mexico,2023,128.5,utilized,total,504,3.922178988326848
America,Mexico,2024,129.4,actual,dbd,545,4.211746522411128
America,Mexico,2024,129.4,actual,dcd,0,0
America,Mexico,2024,129.4,actual,total,545,4.211746522411128
America,Mexico,2024,129.4,utilized,dbd,533,4.1190108191653785
America,Mexico,2024,129.4,utilized,dcd,0,0
America,Mexico,2024,129.4,utilized,total,533,4.1190108191653785
Europe,Monaco,2020,0,actual,dbd,0,NA
Europe,Monaco,2020,0,actual,dcd,0,NA
Europe,Monaco,2020,0,actual,total,0,NA
Europe,Monaco,2020,0,utilized,dbd,0,NA
Europe,Monaco,2020,0,utilized,dcd,0,NA
Europe,Monaco,2020,0,utilized,total,0,NA
Western Pacific,Mongolia,2005,2.6,actual,dbd,0,0
Western Pacific,Mongolia,2005,2.6,actual,dcd,0,0
Western Pacific,Mongolia,2005,2.6,actual,total,0,0
Western Pacific,Mongolia,2009,2.7,actual,dbd,3,1.111111111111111
Western Pacific,Mongolia,2009,2.7,actual,total,3,1.111111111111111
Western Pacific,Mongolia,2010,2.7,actual,dbd,1,0.37037037037037035
Western Pacific,Mongolia,2010,2.7,actual,dcd,0,0
Western Pacific,Mongolia,2010,2.7,actual,total,1,0.37037037037037035
Western Pacific,Mongolia,2011,2.8,actual,dbd,4,1.4285714285714286
Western Pacific,Mongolia,2011,2.8,actual,dcd,0,0
Western Pacific,Mongolia,2011,2.8,actual,total,4,1.4285714285714286
Western Pacific,Mongolia,2011,2.8,utilized,dbd,4,1.4285714285714286
Western Pacific,Mongolia,2011,2.8,utilized,dcd,0,0
Western Pacific,Mongolia,2011,2.8,utilized,total,4,1.4285714285714286
Western Pacific,Mongolia,2012,2.8,actual,dbd,0,0
Western Pacific,Mongolia,2012,2.8,actual,dcd,0,0
Western Pacific,Mongolia,2012,2.8,actual,total,0,0
Western Pacific,Mongolia,2012,2.8,utilized,dbd,0,0
Western Pacific,Mongolia,2012,2.8,utilized,dcd,0,0
Western Pacific,Mongolia,2012,2.8,utilized,total,0,0
Western Pacific,Mongolia,2013,2.8,actual,dbd,0,0
Western Pacific,Mongolia,2013,2.8,actual,dcd,0,0
Western Pacific,Mongolia,2013,2.8,actual,total,0,0
Western Pacific,Mongolia,2013,2.8,utilized,dbd,0,0
Western Pacific,Mongolia,2013,2.8,utilized,dcd,0,0
Western Pacific,Mongolia,2013,2.8,utilized,total,0,0
Western Pacific,Mongolia,2014,2.9,actual,dbd,0,0
Western Pacific,Mongolia,2014,2.9,actual,dcd,0,0
Western Pacific,Mongolia,2014,2.9,actual,total,0,0
Western Pacific,Mongolia,2014,2.9,utilized,dbd,0,0
Western Pacific,Mongolia,2014,2.9,utilized,dcd,0,0
Western Pacific,Mongolia,2014,2.9,utilized,total,0,0
